,Date_time,Node ,Battery Current,PV sc Current,Wind Speed,Temperature,Humidity,Battery Voltage
23094,2018-08-16 14:27:36,"13,4",-0.5,327.6,2.42,34.85,24.71,4.21
23096,2018-08-16 14:29:36,"13,4",-0.2,327.7,0.52,34.93,24.9,4.21
23102,2018-08-16 14:35:36,"13,4",0.2,324.7,4.44,34.52,25.25,4.21
23138,2018-08-16 15:11:38,"13,4",-0.3,303.9,2.48,35.1,23.91,4.22
23150,2018-08-16 15:23:38,"13,4",-0.2,294.8,2.81,35.92,23.1,4.21
23156,2018-08-16 15:29:38,"13,4",-0.2,291.1,2.22,35.98,22.8,4.21
23162,2018-08-16 15:35:38,"13,4",-0.4,288.7,3.4,36.12,22.74,4.21
23166,2018-08-16 15:39:38,"13,4",-0.3,285.5,1.5,36.3,21.73,4.22
23174,2018-08-16 15:47:39,"13,4",-0.4,266.4,0.46,35.59,22.06,4.21
23182,2018-08-16 15:55:39,"13,4",0.1,129.5,1.76,36.45,20.34,4.21
23206,2018-08-16 16:19:40,"13,4",-0.2,51.6,1.76,38.11,19.67,4.21
23210,2018-08-16 16:23:40,"13,4",-0.2,52.7,3.2,37.61,19.91,4.21
23226,2018-08-16 16:39:40,"13,4",-0.3,57.2,2.74,37.19,20.15,4.22
23232,2018-08-16 16:45:40,"13,4",-0.3,59.5,3.79,38.02,18.9,4.22
23242,2018-08-16 16:55:40,"13,4",-0.3,64.4,2.22,37.69,19.11,4.21
23250,2018-08-16 17:03:41,"13,4",-0.2,78.7,1.83,38.27,18.76,4.22
23262,2018-08-16 17:15:41,"13,4",0.2,78.6,2.61,37.2,20.08,4.21
23266,2018-08-16 17:19:41,"13,4",-0.1,76.4,7.38,36.13,21.72,4.21
23286,2018-08-16 17:39:42,"13,4",16.2,35.4,4.51,32.88,28.22,4.22
23290,2018-08-16 17:43:42,"13,4",15.6,25.0,3.46,32.69,28.42,4.23
23296,2018-08-16 17:49:43,"13,4",15.2,16.9,3.14,32.0,32.91,4.21
23300,2018-08-16 17:53:43,"13,4",14.3,15.0,1.7,31.56,33.33,4.22
23322,2018-08-16 18:15:44,"13,4",-13.5,6.3,2.87,26.63,69.92,4.21
23324,2018-08-16 18:17:45,"13,4",-13.4,6.0,2.42,26.72,62.8,4.21
23332,2018-08-16 18:25:45,"13,4",-13.8,6.0,1.63,27.02,61.88,4.21
23334,2018-08-16 18:27:46,"13,4",-13.7,6.1,1.44,27.1,59.88,4.21
23340,2018-08-16 18:33:46,"13,4",13.8,6.5,1.11,27.17,59.58,4.21
23354,2018-08-16 18:47:48,"13,4",14.5,5.6,0.91,25.07,67.07,4.21
23366,2018-08-16 18:59:49,"13,4",-13.8,4.4,5.49,24.78,62.03,4.21
23368,2018-08-16 19:01:49,"13,4",-13.7,4.5,7.05,24.32,60.79,4.21
23372,2018-08-16 19:05:50,"13,4",-13.5,4.1,5.88,23.48,61.68,4.22
23376,2018-08-16 19:09:50,"13,4",14.3,3.7,5.1,23.14,60.09,4.21
23390,2018-08-16 19:23:52,"13,4",-13.9,3.0,2.35,23.0,57.45,4.21
23398,2018-08-16 19:31:53,"13,4",-13.6,3.3,3.2,23.24,53.71,4.2
23402,2018-08-16 19:35:53,"13,4",-13.7,3.9,1.57,23.06,55.21,4.21
23404,2018-08-16 19:37:54,"13,4",-13.8,4.5,2.22,22.88,57.5,4.2
23410,2018-08-16 19:43:54,"13,4",-13.4,4.8,1.24,22.53,56.65,4.21
23414,2018-08-16 19:47:55,"13,4",-13.6,4.9,3.66,22.48,56.64,4.2
23420,2018-08-16 19:53:56,"13,4",13.4,5.3,2.29,22.36,57.91,4.21
23422,2018-08-16 19:55:56,"13,4",-13.6,5.0,3.14,22.31,56.31,4.19
23426,2018-08-16 19:59:57,"13,4",-13.6,5.2,3.0,22.13,57.72,4.2
23452,2018-08-16 20:26:00,"13,4",-13.6,7.5,2.74,21.52,64.57,4.21
23454,2018-08-16 20:28:00,"13,4",-13.7,7.2,2.55,21.44,64.79,4.2
23466,2018-08-16 20:40:02,"13,4",-13.6,3.4,3.66,21.5,60.85,4.19
23478,2018-08-16 20:52:04,"13,4",13.2,2.3,2.61,22.12,53.71,4.2
23496,2018-08-16 21:10:06,"13,4",-13.6,0.1,3.07,22.37,52.05,4.19
23502,2018-08-16 21:16:07,"13,4",-13.6,-0.2,3.0,22.49,52.54,4.19
23512,2018-08-16 21:26:08,"13,4",-13.7,-0.1,3.07,22.4,50.47,4.2
23516,2018-08-16 21:30:09,"13,4",-14.0,-0.5,1.83,22.3,52.89,4.19
23522,2018-08-16 21:36:09,"13,4",-14.0,-0.2,2.61,22.22,51.17,4.19
23526,2018-08-16 21:40:10,"13,4",-14.0,-0.1,2.22,22.16,53.08,4.19
23530,2018-08-16 21:44:10,"13,4",-13.6,0.0,1.05,22.15,52.87,4.19
23532,2018-08-16 21:46:11,"13,4",-13.7,-0.3,1.11,22.18,52.93,4.19
23544,2018-08-16 21:58:12,"13,4",-13.6,-0.1,2.61,21.78,54.87,4.19
23546,2018-08-16 22:00:13,"13,4",-13.4,-0.3,4.44,21.71,55.54,4.19
23550,2018-08-16 22:04:13,"13,4",-13.5,-0.3,2.55,21.63,56.21,4.19
23554,2018-08-16 22:08:14,"13,4",-13.3,-0.5,2.42,21.62,56.3,4.19
23570,2018-08-16 22:24:16,"13,4",-13.6,0.0,2.22,21.49,56.16,4.19
23572,2018-08-16 22:26:16,"13,4",-13.6,-0.2,2.94,21.5,55.08,4.18
23574,2018-08-16 22:28:16,"13,4",-13.7,-0.3,2.29,21.6,54.69,4.19
23584,2018-08-16 22:38:18,"13,4",-13.8,-0.1,1.63,21.66,56.24,4.19
23588,2018-08-16 22:42:18,"13,4",-13.5,-0.3,2.22,21.71,56.65,4.19
23590,2018-08-16 22:44:19,"13,4",-13.7,-0.5,1.24,21.72,56.4,4.19
23592,2018-08-16 22:46:19,"13,4",-13.5,-0.2,2.61,21.7,56.83,4.19
23598,2018-08-16 22:52:20,"13,4",-13.9,-0.3,2.09,21.55,58.61,4.19
23618,2018-08-16 23:12:22,"13,4",-13.5,-0.2,0.46,21.8,58.31,4.19
23620,2018-08-16 23:14:23,"13,4",-13.9,-0.3,0.2,21.83,58.62,4.18
23630,2018-08-16 23:24:24,"13,4",-13.5,-0.2,1.83,21.68,60.7,4.19
23650,2018-08-16 23:44:27,"13,4",-13.4,-0.5,0.98,21.42,64.96,4.18
23652,2018-08-16 23:46:27,"13,4",-13.8,-0.4,1.89,21.33,64.8,4.18
23670,2018-08-17 00:04:30,"13,4",-13.6,-0.3,0.78,21.27,64.82,4.18
23680,2018-08-17 00:14:31,"13,4",-13.6,-0.1,1.05,21.08,68.8,4.18
23684,2018-08-17 00:18:32,"13,4",-13.8,-0.2,1.24,21.01,68.82,4.17
23710,2018-08-17 00:44:35,"13,4",-13.9,-0.3,2.55,21.4,62.41,4.17
23720,2018-08-17 00:54:37,"13,4",-13.7,-0.2,1.5,21.46,63.57,4.17
23726,2018-08-17 01:00:37,"13,4",-13.6,-0.4,2.48,21.46,64.47,4.17
23732,2018-08-17 01:06:38,"13,4",-13.7,-0.4,1.44,21.26,65.05,4.17
23736,2018-08-17 01:10:39,"13,4",-13.6,-0.2,2.03,21.19,65.65,4.18
23748,2018-08-17 01:22:40,"13,4",-13.8,0.0,1.11,21.03,65.01,4.16
23750,2018-08-17 01:24:41,"13,4",-13.5,0.0,2.29,21.04,65.16,4.18
23752,2018-08-17 01:26:41,"13,4",-13.9,0.0,2.35,21.02,65.24,4.17
23754,2018-08-17 01:28:41,"13,4",-13.7,-0.5,2.55,21.02,65.65,4.17
23758,2018-08-17 01:32:42,"13,4",-13.8,-0.2,1.96,20.9,65.92,4.17
23762,2018-08-17 01:36:42,"13,4",-13.7,-0.2,0.78,20.91,65.77,4.17
23766,2018-08-17 01:40:43,"13,4",-13.9,-0.3,0.98,21.0,64.72,4.18
23770,2018-08-17 01:44:43,"13,4",-13.6,-0.2,2.03,21.08,64.62,4.17
23776,2018-08-17 01:50:44,"13,4",-13.7,-0.3,2.35,21.1,64.27,4.17
23782,2018-08-17 01:56:45,"13,4",-13.7,-0.4,0.39,21.02,65.07,4.17
23784,2018-08-17 01:58:45,"13,4",-13.6,-0.4,0.78,20.93,64.71,4.17
23788,2018-08-17 02:02:46,"13,4",-13.4,-0.2,0.72,20.85,65.82,4.17
23796,2018-08-17 02:10:47,"13,4",-13.6,-0.2,1.05,20.79,66.21,4.16
23798,2018-08-17 02:12:47,"13,4",-13.8,-0.2,1.7,20.77,66.01,4.17
23810,2018-08-17 02:24:49,"13,4",-13.9,-0.3,1.76,20.53,67.82,4.16
23812,2018-08-17 02:26:49,"13,4",-13.7,-0.2,3.79,20.5,67.74,4.17
23816,2018-08-17 02:30:50,"13,4",-13.4,-0.3,1.5,20.46,67.95,4.17
23822,2018-08-17 02:36:51,"13,4",-13.6,-0.1,0.46,20.49,67.93,4.17
23824,2018-08-17 02:38:51,"13,4",-13.5,-0.1,0.59,20.45,68.35,4.17
23830,2018-08-17 02:44:52,"13,4",-13.6,-0.2,0.59,20.4,68.29,4.17
23832,2018-08-17 02:46:52,"13,4",-13.6,-0.1,0.91,20.46,68.55,4.17
23850,2018-08-17 03:04:55,"13,4",-13.6,-0.3,1.5,20.19,69.43,4.15
23856,2018-08-17 03:10:56,"13,4",-13.8,-0.2,2.22,20.12,69.95,4.16
23858,2018-08-17 03:12:56,"13,4",-13.6,-0.2,1.24,20.1,70.17,4.15
23864,2018-08-17 03:18:57,"13,4",-13.7,-0.4,1.24,19.92,71.16,4.17
23868,2018-08-17 03:22:57,"13,4",-13.5,-0.4,1.83,19.89,70.99,4.15
23882,2018-08-17 03:36:59,"13,4",-13.7,-0.4,2.35,19.79,71.72,4.16
23894,2018-08-17 03:49:01,"13,4",-13.5,-0.3,1.96,19.66,72.3,4.15
23896,2018-08-17 03:51:01,"13,4",-13.7,-0.3,1.5,19.68,71.89,4.16
23900,2018-08-17 03:55:02,"13,4",-13.6,-0.2,1.89,19.71,71.67,4.16
23902,2018-08-17 03:57:02,"13,4",-13.5,-0.2,1.18,19.72,71.79,4.15
23908,2018-08-17 04:03:03,"13,4",-13.3,-0.2,0.59,19.79,71.99,4.15
23912,2018-08-17 04:07:04,"13,4",-13.5,-0.4,0.39,19.76,71.44,4.17
23916,2018-08-17 04:11:04,"13,4",-13.7,-0.1,1.44,19.82,71.36,4.16
23920,2018-08-17 04:15:05,"13,4",-13.8,-0.6,0.72,19.83,70.78,4.15
23924,2018-08-17 04:19:06,"13,4",-13.5,-0.6,1.7,19.76,72.18,4.16
23930,2018-08-17 04:25:07,"13,4",-13.7,-0.3,0.46,19.53,73.25,4.15
23946,2018-08-17 04:41:09,"13,4",-14.0,-0.4,0.52,19.36,74.46,4.15
23972,2018-08-17 05:07:13,"13,4",-13.5,-0.5,-0.26,19.1,75.4,4.15
23974,2018-08-17 05:09:13,"13,4",-13.8,-0.2,0.59,19.14,74.75,4.15
23980,2018-08-17 05:15:14,"13,4",-13.7,-0.3,0.2,19.02,76.9,4.15
23984,2018-08-17 05:19:15,"13,4",-13.7,-0.4,0.26,18.79,77.98,4.15
24000,2018-08-17 05:35:18,"13,4",-13.8,-0.2,1.11,18.39,79.27,4.15
24004,2018-08-17 05:39:18,"13,4",-13.4,-0.2,2.42,18.36,79.32,4.15
24010,2018-08-17 05:45:19,"13,4",-13.5,-0.4,1.05,18.43,78.35,4.15
24022,2018-08-17 05:57:21,"13,4",-13.9,-0.1,0.52,18.35,78.25,4.15
24028,2018-08-17 06:03:22,"13,4",-13.6,-0.3,1.24,18.0,80.11,4.16
24030,2018-08-17 06:05:22,"13,4",-13.7,-0.3,1.18,17.9,80.42,4.15
24040,2018-08-17 06:15:24,"13,4",-13.7,-0.1,1.11,17.8,80.99,4.14
24046,2018-08-17 06:21:25,"13,4",-13.7,-0.2,1.05,17.88,80.19,4.15
24074,2018-08-17 06:49:30,"13,4",-13.6,-0.3,1.31,18.31,78.17,4.14
24076,2018-08-17 06:51:30,"13,4",-13.8,-0.4,0.26,18.28,78.06,4.15
24086,2018-08-17 07:01:32,"13,4",-13.8,-0.2,0.0,18.22,77.74,4.14
24088,2018-08-17 07:03:32,"13,4",-13.4,-0.2,0.33,18.25,76.09,4.14
24098,2018-08-17 07:13:33,"13,4",-13.9,-0.4,0.91,18.21,77.26,4.14
24100,2018-08-17 07:15:34,"13,4",-13.7,-0.1,1.18,18.17,76.99,4.15
24110,2018-08-17 07:25:35,"13,4",-13.7,-0.1,0.2,17.89,78.57,4.14
24114,2018-08-17 07:29:36,"13,4",-13.7,0.6,-0.26,17.47,80.28,4.14
24116,2018-08-17 07:31:36,"13,4",-13.7,0.9,0.52,17.52,79.8,4.14
24124,2018-08-17 07:39:38,"13,4",-13.7,1.9,1.57,17.71,79.46,4.14
24126,2018-08-17 07:41:38,"13,4",13.5,2.0,0.52,17.78,78.96,4.13
24130,2018-08-17 07:45:39,"13,4",-13.7,3.1,0.52,17.74,79.9,4.14
24134,2018-08-17 07:49:39,"13,4",-13.7,3.8,1.05,17.75,79.93,4.14
24146,2018-08-17 08:01:41,"13,4",13.6,7.0,0.78,17.93,79.89,4.15
24148,2018-08-17 08:03:42,"13,4",-13.5,8.3,0.26,17.98,80.54,4.15
24154,2018-08-17 08:09:43,"13,4",13.8,14.2,0.78,18.01,79.09,4.14
24160,2018-08-17 08:15:44,"13,4",13.9,28.0,0.52,18.08,79.77,4.15
24174,2018-08-17 08:29:46,"13,4",30.9,49.8,0.2,18.16,79.74,4.15
24190,2018-08-17 08:45:48,"13,4",54.1,74.5,1.05,18.33,79.98,4.17
24192,2018-08-17 08:47:49,"13,4",58.1,77.6,0.98,18.4,79.63,4.16
24200,2018-08-17 08:55:50,"13,4",69.5,88.7,0.98,18.7,80.34,4.17
24210,2018-08-17 09:05:52,"13,4",83.7,103.1,0.52,19.04,78.66,4.18
24212,2018-08-17 09:07:52,"13,4",88.3,106.5,0.72,19.12,77.08,4.18
24218,2018-08-17 09:13:53,"13,4",95.7,114.7,0.33,19.34,77.6,4.19
24222,2018-08-17 09:17:53,"13,4",100.9,120.5,0.65,19.48,75.24,4.19
24232,2018-08-17 09:27:55,"13,4",86.2,136.2,0.39,19.68,75.55,4.19
24240,2018-08-17 09:35:56,"13,4",74.7,148.1,1.76,20.22,72.68,4.19
24256,2018-08-17 09:51:58,"13,4",60.3,171.0,0.52,20.86,71.42,4.21
24260,2018-08-17 09:55:59,"13,4",57.3,177.5,0.65,21.03,69.92,4.2
24262,2018-08-17 09:57:59,"13,4",56.1,179.6,0.2,21.14,69.83,4.21
24280,2018-08-17 10:16:01,"13,4",43.9,202.6,1.37,21.74,68.69,4.21
24284,2018-08-17 10:20:02,"13,4",41.4,207.9,1.7,21.64,68.14,4.21
24294,2018-08-17 10:30:03,"13,4",36.2,223.1,0.46,21.71,68.86,4.21
24296,2018-08-17 10:32:03,"13,4",36.4,225.4,0.78,21.72,70.05,4.21
24312,2018-08-17 10:48:05,"13,4",30.3,245.5,1.05,22.25,67.59,4.21
24322,2018-08-17 10:58:07,"13,4",25.3,255.3,1.96,22.74,64.13,4.21
24326,2018-08-17 11:02:07,"13,4",24.9,260.3,0.85,22.79,66.1,4.21
24344,2018-08-17 11:20:09,"13,4",20.7,279.7,0.98,23.66,66.16,4.22
24368,2018-08-17 11:44:12,"13,4",15.1,300.4,1.89,24.98,61.07,4.21
24372,2018-08-17 11:48:12,"13,4",14.6,304.9,2.16,25.06,59.96,4.21
24374,2018-08-17 11:50:13,"13,4",14.4,306.2,0.98,25.12,60.4,4.21
24376,2018-08-17 11:52:13,"13,4",14.0,307.2,1.18,25.3,60.03,4.21
24386,2018-08-17 12:02:14,"13,4",12.5,314.8,-0.07,26.33,56.61,4.21
24398,2018-08-17 12:14:15,"13,4",12.6,321.9,1.11,26.81,54.58,4.21
24412,2018-08-17 12:28:17,"13,4",-0.3,329.9,1.83,27.54,52.65,4.21
24414,2018-08-17 12:30:17,"13,4",-0.1,331.3,1.31,27.72,50.55,4.21
24416,2018-08-17 12:32:17,"13,4",-0.3,332.3,0.65,27.88,51.18,4.21
24422,2018-08-17 12:38:17,"13,4",0.0,332.6,1.24,28.19,50.51,4.21
24438,2018-08-17 12:54:19,"13,4",-0.2,339.7,1.57,29.06,44.38,4.21
24440,2018-08-17 12:56:19,"13,4",0.0,340.7,1.89,29.06,44.42,4.22
24448,2018-08-17 13:04:20,"13,4",11.8,341.8,0.33,30.35,40.32,4.21
24460,2018-08-17 13:16:20,"13,4",-0.3,345.1,0.52,30.71,38.56,4.21
24494,2018-08-17 13:50:23,"13,4",-0.2,344.0,2.03,31.45,36.96,4.21
24504,2018-08-17 14:00:23,"13,4",-0.1,343.1,1.63,31.89,34.04,4.21
24514,2018-08-17 14:10:24,"13,4",-0.1,338.7,3.92,33.39,32.49,4.21
24520,2018-08-17 14:16:24,"13,4",-0.1,334.4,2.74,32.63,33.71,4.21
24530,2018-08-17 14:26:25,"13,4",-0.2,332.2,0.0,32.56,33.81,4.21
24542,2018-08-17 14:38:26,"13,4",-0.2,322.4,1.57,33.25,31.72,4.22
24550,2018-08-17 14:46:26,"13,4",-0.1,334.6,1.18,33.31,31.55,4.21
24554,2018-08-17 14:50:26,"13,4",-0.4,334.1,1.57,33.44,32.46,4.21
24556,2018-08-17 14:52:26,"13,4",-0.5,341.8,1.5,33.59,31.68,4.21
24562,2018-08-17 14:58:27,"13,4",12.5,179.7,1.57,34.04,30.71,4.22
24574,2018-08-17 15:10:27,"13,4",-0.4,213.9,0.91,33.55,31.89,4.21
24580,2018-08-17 15:16:28,"13,4",-0.1,318.5,1.44,33.74,30.97,4.22
24582,2018-08-17 15:18:28,"13,4",-0.3,310.5,1.63,33.85,30.11,4.21
24590,2018-08-17 15:26:28,"13,4",13.8,188.7,1.44,34.66,29.74,4.21
24594,2018-08-17 15:30:28,"13,4",14.9,118.4,0.46,34.73,29.64,4.22
24598,2018-08-17 15:34:29,"13,4",-0.1,107.3,1.89,34.36,29.94,4.22
24602,2018-08-17 15:38:29,"13,4",0.0,100.8,2.55,33.97,30.38,4.21
24612,2018-08-17 15:48:29,"13,4",-0.2,111.0,2.35,32.57,31.24,4.22
24614,2018-08-17 15:50:30,"13,4",-0.3,121.6,1.57,32.26,32.4,4.21
24622,2018-08-17 15:58:30,"13,4",-0.1,114.4,3.46,32.33,32.94,4.23
24640,2018-08-17 16:16:31,"13,4",-0.2,67.8,1.63,34.88,28.44,4.21
24642,2018-08-17 16:18:31,"13,4",0.0,65.2,2.61,34.83,27.6,4.21
24648,2018-08-17 16:24:32,"13,4",-0.3,61.8,3.0,34.47,28.05,4.21
24654,2018-08-17 16:30:32,"13,4",12.2,58.4,1.5,35.55,26.47,4.22
24660,2018-08-17 16:36:32,"13,4",-0.2,55.1,0.59,34.93,27.05,4.21
24662,2018-08-17 16:38:32,"13,4",-0.2,53.8,1.76,34.97,26.17,4.21
24670,2018-08-17 16:46:33,"13,4",-0.1,47.9,0.26,34.62,26.73,4.21
24678,2018-08-17 16:54:33,"13,4",0.0,46.1,1.63,35.96,25.94,4.22
24698,2018-08-17 17:14:34,"13,4",-0.2,55.6,1.63,35.54,25.17,4.21
24700,2018-08-17 17:16:34,"13,4",0.1,59.5,0.91,35.58,26.73,4.21
24702,2018-08-17 17:18:34,"13,4",-0.3,63.9,0.98,36.06,26.32,4.21
24704,2018-08-17 17:20:34,"13,4",-0.3,64.7,1.18,36.34,25.37,4.21
24710,2018-08-17 17:26:34,"13,4",0.0,67.1,2.68,35.9,25.12,4.21
24724,2018-08-17 17:40:35,"13,4",12.9,48.0,0.78,34.45,27.09,4.21
24726,2018-08-17 17:42:35,"13,4",12.7,47.3,1.05,34.31,27.52,4.22
24732,2018-08-17 17:48:35,"13,4",12.2,44.8,0.98,34.19,27.58,4.22
24738,2018-08-17 17:54:36,"13,4",-0.2,41.6,1.76,33.99,27.5,4.23
24740,2018-08-17 17:56:36,"13,4",12.7,39.7,3.14,33.85,26.9,4.22
24748,2018-08-17 18:04:37,"13,4",15.8,34.8,3.0,32.82,32.05,4.22
24754,2018-08-17 18:10:37,"13,4",12.5,35.8,4.83,31.81,33.75,4.23
24758,2018-08-17 18:14:37,"13,4",-0.2,39.5,4.12,31.91,33.69,4.22
24762,2018-08-17 18:18:38,"13,4",-0.1,40.1,3.14,31.77,33.96,4.21
24766,2018-08-17 18:22:38,"13,4",-0.1,40.2,2.09,31.88,33.97,4.22
24772,2018-08-17 18:28:38,"13,4",-0.3,48.1,1.89,32.1,33.88,4.23
24774,2018-08-17 18:30:39,"13,4",-0.2,48.6,1.89,32.17,33.6,4.22
24780,2018-08-17 18:36:39,"13,4",-0.3,42.7,2.09,32.06,33.34,4.22
24786,2018-08-17 18:42:40,"13,4",0.1,45.6,2.48,32.28,32.07,4.22
24788,2018-08-17 18:44:40,"13,4",0.0,48.6,2.68,32.32,31.93,4.21
24804,2018-08-17 19:00:41,"13,4",-0.1,54.9,2.42,31.64,32.84,4.21
24816,2018-08-17 19:12:42,"13,4",-0.1,43.5,2.74,32.22,31.06,4.23
24826,2018-08-17 19:22:43,"13,4",12.8,34.3,1.31,32.23,30.85,4.21
24828,2018-08-17 19:24:43,"13,4",15.0,31.6,1.63,32.36,31.51,4.22
24832,2018-08-17 19:28:43,"13,4",14.4,26.4,-0.07,32.42,31.3,4.23
24836,2018-08-17 19:32:44,"13,4",13.9,23.5,1.18,32.3,31.5,4.22
24842,2018-08-17 19:38:44,"13,4",12.5,20.7,0.52,32.13,31.34,4.23
24854,2018-08-17 19:50:45,"13,4",-13.9,17.7,0.65,31.46,32.93,4.22
24862,2018-08-17 19:58:46,"13,4",13.6,18.6,1.31,31.34,32.78,4.21
24866,2018-08-17 20:02:46,"13,4",-13.8,18.1,1.05,31.48,32.69,4.23
24868,2018-08-17 20:04:46,"13,4",-13.6,17.6,0.98,31.58,32.45,4.21
24892,2018-08-17 20:28:48,"13,4",-13.6,10.7,0.59,31.6,31.87,4.23
24910,2018-08-17 20:46:49,"13,4",15.1,5.9,0.46,31.51,31.94,4.21
24912,2018-08-17 20:48:49,"13,4",-13.7,5.3,0.13,31.44,31.93,4.22
24928,2018-08-17 21:04:51,"13,4",-13.8,1.3,0.07,31.15,33.05,4.22
24934,2018-08-17 21:10:51,"13,4",-13.6,0.5,1.18,30.98,32.68,4.21
24936,2018-08-17 21:12:51,"13,4",-13.8,0.2,0.39,30.9,33.13,4.21
24944,2018-08-17 21:20:52,"13,4",-13.7,-0.2,0.85,30.37,33.48,4.21
24948,2018-08-17 21:24:52,"13,4",-13.8,-0.2,0.65,30.11,33.53,4.22
24952,2018-08-17 21:28:53,"13,4",-13.8,-0.2,1.37,30.0,33.94,4.21
24956,2018-08-17 21:32:53,"13,4",-13.9,-0.2,0.39,30.02,33.94,4.21
24966,2018-08-17 21:42:54,"13,4",-13.7,0.0,0.91,29.93,33.86,4.21
24970,2018-08-17 21:46:55,"13,4",-13.8,-0.2,0.72,29.86,34.56,4.21
24976,2018-08-17 21:52:55,"13,4",-13.8,-0.4,-0.2,29.78,35.33,4.21
24980,2018-08-17 21:56:56,"13,4",-13.8,-0.3,0.85,29.63,37.48,4.2
24992,2018-08-17 22:08:57,"13,4",-13.8,-0.4,1.31,28.71,39.42,4.21
24996,2018-08-17 22:12:57,"13,4",-13.4,-0.2,0.39,28.64,38.25,4.21
25010,2018-08-17 22:26:59,"13,4",-13.6,0.0,1.31,27.51,41.79,4.19
25028,2018-08-17 22:45:00,"13,4",-13.7,-0.2,1.7,27.36,42.65,4.2
25044,2018-08-17 23:01:02,"13,4",-13.8,0.0,0.59,27.42,41.51,4.21
25048,2018-08-17 23:05:03,"13,4",-13.7,-0.5,1.63,27.39,41.16,4.21
25052,2018-08-17 23:09:03,"13,4",-13.6,-0.3,0.85,27.29,41.32,4.2
25058,2018-08-17 23:15:04,"13,4",-13.5,-0.4,0.2,27.19,41.48,4.2
25068,2018-08-17 23:25:05,"13,4",-13.8,-0.4,0.2,27.16,42.12,4.19
25074,2018-08-17 23:31:06,"13,4",-13.6,-0.2,0.72,26.77,45.25,4.2
25076,2018-08-17 23:33:06,"13,4",-13.8,-0.4,0.0,26.53,46.02,4.2
25078,2018-08-17 23:35:06,"13,4",-13.6,-0.4,0.26,26.34,45.86,4.19
25088,2018-08-17 23:45:07,"13,4",-13.7,-0.1,0.33,25.98,45.23,4.2
25100,2018-08-17 23:57:09,"13,4",-13.6,-0.2,1.44,26.26,42.76,4.2
25106,2018-08-18 00:03:09,"13,4",-13.7,-0.3,1.24,26.23,43.86,4.2
25112,2018-08-18 00:09:10,"13,4",-13.7,-0.3,0.72,26.15,45.58,4.2
25146,2018-08-18 00:43:14,"13,4",-13.5,-0.4,0.72,25.23,48.58,4.2
25168,2018-08-18 01:05:17,"13,4",-13.6,-0.5,0.59,24.54,46.37,4.19
25172,2018-08-18 01:09:17,"13,4",-13.7,-0.5,0.46,24.54,46.24,4.19
25174,2018-08-18 01:11:17,"13,4",-13.6,-0.3,0.72,24.63,47.04,4.19
25182,2018-08-18 01:19:18,"13,4",-13.7,-0.3,1.18,23.7,53.21,4.19
25184,2018-08-18 01:21:19,"13,4",-13.6,-0.2,2.48,23.74,52.99,4.18
25190,2018-08-18 01:27:19,"13,4",-13.8,-0.1,1.96,23.36,56.15,4.18
25196,2018-08-18 01:33:20,"13,4",-13.9,-0.3,1.7,23.12,57.53,4.19
25198,2018-08-18 01:35:20,"13,4",-13.6,-0.6,0.59,23.11,57.5,4.19
25202,2018-08-18 01:39:21,"13,4",-13.8,-0.3,1.76,23.1,57.9,4.18
25204,2018-08-18 01:41:21,"13,4",-13.4,-0.5,0.46,23.08,58.01,4.19
25214,2018-08-18 01:51:23,"13,4",-13.6,-0.5,1.5,22.93,59.21,4.19
25216,2018-08-18 01:53:23,"13,4",-13.8,-0.5,1.37,22.92,59.33,4.18
25218,2018-08-18 01:55:23,"13,4",-13.5,-0.4,1.31,22.88,59.08,4.19
25222,2018-08-18 01:59:24,"13,4",-13.7,-0.3,1.63,22.84,59.83,4.18
25226,2018-08-18 02:03:24,"13,4",-13.7,-0.1,1.11,22.74,60.12,4.18
25228,2018-08-18 02:05:25,"13,4",-13.5,-0.3,0.39,22.72,60.47,4.17
25240,2018-08-18 02:17:26,"13,4",-14.0,0.0,1.83,22.3,61.96,4.19
25242,2018-08-18 02:19:26,"13,4",-13.6,-0.2,2.03,22.28,62.23,4.18
25250,2018-08-18 02:27:28,"13,4",-13.9,-0.3,2.03,22.04,63.22,4.17
25254,2018-08-18 02:31:28,"13,4",-13.7,-0.2,0.98,21.81,64.39,4.17
25268,2018-08-18 02:45:30,"13,4",-13.6,-0.1,2.61,21.51,66.28,4.18
25270,2018-08-18 02:47:30,"13,4",-13.6,-0.4,2.48,21.48,66.25,4.19
25278,2018-08-18 02:55:32,"13,4",-14.1,-0.2,1.37,21.36,67.2,4.18
25280,2018-08-18 02:57:32,"13,4",-13.8,-0.3,1.5,21.36,67.35,4.18
25286,2018-08-18 03:03:33,"13,4",-14.0,-0.4,2.09,21.35,67.54,4.17
25288,2018-08-18 03:05:33,"13,4",-13.7,-0.4,0.59,21.31,67.59,4.17
25298,2018-08-18 03:15:34,"13,4",-13.7,-0.2,1.76,21.17,68.62,4.18
25316,2018-08-18 03:33:37,"13,4",-13.7,-0.5,1.05,21.03,69.38,4.18
25328,2018-08-18 03:45:39,"13,4",-13.6,-0.5,0.13,21.16,69.04,4.17
25344,2018-08-18 04:01:41,"13,4",-13.5,0.1,1.57,20.82,70.75,4.17
25348,2018-08-18 04:05:42,"13,4",-13.8,-0.3,2.81,20.69,71.39,4.18
