,Date_time,Node ,Battery Current,PV sc Current,Wind Speed,Temperature,Humidity,Battery Voltage
29510,2018-08-21 01:34:58,"13,3",-13.7,-0.3,1.37,24.2,34.64,4.19
29512,2018-08-21 01:36:59,"13,3",-13.6,-0.1,0.2,24.13,33.97,4.18
29518,2018-08-21 01:43:00,"13,3",-13.6,-0.2,0.91,23.94,34.48,4.19
29524,2018-08-21 01:49:00,"13,3",-13.7,-0.1,0.2,23.97,34.72,4.18
29526,2018-08-21 01:51:01,"13,3",-14.0,-0.4,0.13,23.97,35.07,4.19
29536,2018-08-21 02:01:02,"13,3",-13.8,-0.1,-0.46,23.72,35.18,4.18
29542,2018-08-21 02:07:03,"13,3",-13.6,-0.2,0.65,23.47,35.92,4.19
29544,2018-08-21 02:09:03,"13,3",-13.6,-0.3,1.44,23.41,36.05,4.19
29550,2018-08-21 02:15:04,"13,3",-14.1,0.0,0.91,23.1,36.81,4.18
29552,2018-08-21 02:17:05,"13,3",-13.4,-0.2,1.37,23.11,36.91,4.18
29556,2018-08-21 02:21:05,"13,3",-13.5,-0.1,0.39,23.03,37.76,4.19
29570,2018-08-21 02:35:07,"13,3",-13.8,-0.4,0.59,23.18,37.8,4.18
29576,2018-08-21 02:41:08,"13,3",-13.6,0.0,0.78,22.92,38.66,4.18
29590,2018-08-21 02:55:10,"13,3",-13.9,-0.1,1.5,22.39,39.42,4.17
29596,2018-08-21 03:01:11,"13,3",-13.6,-0.1,0.98,22.12,40.33,4.18
29614,2018-08-21 03:19:14,"13,3",-13.7,-0.2,0.78,21.65,41.15,4.18
29620,2018-08-21 03:25:15,"13,3",-13.7,-0.7,1.63,21.33,41.92,4.17
29622,2018-08-21 03:27:15,"13,3",-13.9,-0.2,0.07,21.2,42.1,4.18
29626,2018-08-21 03:31:16,"13,3",-13.6,-0.2,0.91,21.22,41.97,4.17
29630,2018-08-21 03:35:16,"13,3",-13.4,-0.3,0.07,21.28,40.98,4.17
29642,2018-08-21 03:47:18,"13,3",-13.7,-0.3,0.0,21.26,41.54,4.17
29646,2018-08-21 03:51:19,"13,3",-14.0,-0.3,0.78,21.15,41.63,4.17
29650,2018-08-21 03:55:19,"13,3",-13.7,-0.3,1.18,21.16,41.76,4.17
29652,2018-08-21 03:57:20,"13,3",-13.6,-0.4,1.57,21.2,42.83,4.17
29660,2018-08-21 04:05:21,"13,3",-13.9,-0.5,0.85,21.17,42.83,4.17
29662,2018-08-21 04:07:21,"13,3",-13.6,-0.3,0.26,21.08,42.48,4.17
29682,2018-08-21 04:27:25,"13,3",-13.7,-0.2,0.98,20.36,43.46,4.17
29690,2018-08-21 04:35:26,"13,3",-13.7,-0.1,0.91,20.42,44.84,4.16
29700,2018-08-21 04:45:28,"13,3",-13.6,-0.3,0.59,20.24,44.49,4.17
29704,2018-08-21 04:49:28,"13,3",-13.5,-0.1,0.39,20.33,44.76,4.17
29714,2018-08-21 04:59:30,"13,3",-13.6,-0.4,0.72,20.25,45.01,4.17
29738,2018-08-21 05:23:34,"13,3",-13.5,-0.2,0.72,19.64,48.49,4.16
29740,2018-08-21 05:25:34,"13,3",-13.6,-0.1,0.39,19.66,47.5,4.16
29744,2018-08-21 05:29:35,"13,3",-13.5,-0.2,0.52,19.7,48.36,4.16
29758,2018-08-21 05:43:37,"13,3",-13.4,-0.3,0.52,19.12,50.07,4.16
29780,2018-08-21 06:05:41,"13,3",-13.4,-0.2,0.07,19.31,50.03,4.16
29784,2018-08-21 06:09:42,"13,3",-13.7,-0.4,1.37,19.26,50.37,4.15
29786,2018-08-21 06:11:42,"13,3",-13.6,-0.2,0.85,19.19,50.14,4.15
29790,2018-08-21 06:15:43,"13,3",-13.8,-0.3,0.46,19.14,49.88,4.15
29804,2018-08-21 06:29:45,"13,3",-13.8,-0.4,0.59,19.14,51.27,4.16
29824,2018-08-21 06:49:49,"13,3",-13.7,-0.2,0.46,18.92,51.86,4.16
29828,2018-08-21 06:53:49,"13,3",-13.9,-0.2,0.0,18.88,51.01,4.15
29830,2018-08-21 06:55:50,"13,3",-13.6,-0.3,0.65,18.84,51.6,4.15
29838,2018-08-21 07:03:51,"13,3",-13.7,-0.3,0.72,18.89,51.48,4.15
29846,2018-08-21 07:11:53,"13,3",-13.6,-0.3,0.72,18.7,51.99,4.16
29850,2018-08-21 07:15:53,"13,3",-14.2,-0.4,1.63,18.69,52.02,4.15
29876,2018-08-21 07:41:58,"13,3",-13.5,2.2,0.72,18.43,53.6,4.15
29878,2018-08-21 07:43:58,"13,3",-13.6,2.8,1.37,18.38,53.13,4.15
29880,2018-08-21 07:45:58,"13,3",-13.7,3.1,1.05,18.41,53.65,4.15
29888,2018-08-21 07:54:00,"13,3",13.9,6.2,1.63,18.2,54.06,4.15
29908,2018-08-21 08:14:03,"13,3",13.6,26.8,1.11,18.13,56.3,4.15
29918,2018-08-21 08:24:05,"13,3",20.1,39.7,1.44,18.36,56.28,4.16
29924,2018-08-21 08:30:06,"13,3",28.4,47.7,0.98,18.51,55.23,4.16
29928,2018-08-21 08:34:07,"13,3",34.1,53.2,1.37,18.6,55.52,4.17
29938,2018-08-21 08:44:08,"13,3",48.4,68.3,0.2,18.82,55.22,4.17
29956,2018-08-21 09:02:11,"13,3",76.2,96.2,0.52,19.28,54.79,4.19
29964,2018-08-21 09:10:13,"13,3",88.4,108.7,1.18,19.55,54.03,4.19
29966,2018-08-21 09:12:13,"13,3",91.0,111.8,1.18,19.63,53.82,4.2
29978,2018-08-21 09:24:15,"13,3",68.4,130.1,1.44,20.01,52.88,4.2
29980,2018-08-21 09:26:15,"13,3",66.3,133.5,0.78,20.04,53.07,4.2
29984,2018-08-21 09:30:16,"13,3",62.7,139.9,0.52,20.14,52.94,4.2
29988,2018-08-21 09:34:16,"13,3",58.8,145.6,0.85,20.31,52.52,4.21
30000,2018-08-21 09:46:18,"13,3",50.3,164.0,0.59,20.64,52.41,4.2
30002,2018-08-21 09:48:18,"13,3",49.1,166.6,0.46,20.69,52.38,4.2
30012,2018-08-21 09:58:19,"13,3",43.1,180.9,0.0,21.02,51.65,4.2
30018,2018-08-21 10:04:20,"13,3",38.6,189.8,0.72,21.43,50.81,4.21
30020,2018-08-21 10:06:21,"13,3",38.5,192.7,0.33,21.54,50.64,4.21
30030,2018-08-21 10:16:22,"13,3",34.5,206.9,0.65,21.92,49.67,4.21
30034,2018-08-21 10:20:22,"13,3",32.7,212.8,0.59,22.02,49.17,4.21
30038,2018-08-21 10:24:23,"13,3",31.2,217.6,1.31,22.2,48.94,4.2
30042,2018-08-21 10:28:23,"13,3",30.0,223.3,1.11,22.34,48.79,4.21
30054,2018-08-21 10:40:25,"13,3",25.9,238.1,0.33,23.03,48.02,4.2
30056,2018-08-21 10:42:25,"13,3",25.4,240.7,0.98,23.16,47.9,4.21
30058,2018-08-21 10:44:25,"13,3",25.1,242.7,1.18,23.28,47.72,4.21
30064,2018-08-21 10:50:26,"13,3",23.4,249.9,1.24,23.45,47.38,4.21
30066,2018-08-21 10:52:26,"13,3",21.5,252.4,1.24,23.63,46.72,4.21
30068,2018-08-21 10:54:27,"13,3",21.6,255.5,1.44,23.74,46.74,4.21
30112,2018-08-21 11:38:31,"13,3",13.1,297.8,2.09,26.18,43.89,4.21
30114,2018-08-21 11:40:32,"13,3",12.2,300.0,1.44,26.25,43.73,4.21
30118,2018-08-21 11:44:32,"13,3",-0.2,302.9,1.31,26.4,43.71,4.21
30120,2018-08-21 11:46:32,"13,3",-0.2,304.3,1.11,26.45,43.69,4.21
30122,2018-08-21 11:48:32,"13,3",0.0,306.5,0.59,26.61,43.77,4.21
30144,2018-08-21 12:10:34,"13,3",-0.3,321.7,0.59,28.0,39.39,4.21
30158,2018-08-21 12:24:36,"13,3",-0.1,328.1,1.31,29.0,37.35,4.21
30162,2018-08-21 12:28:36,"13,3",-0.1,329.8,0.26,28.83,37.09,4.22
30172,2018-08-21 12:38:37,"13,3",0.0,336.2,1.76,30.43,34.23,4.21
30202,2018-08-21 13:08:39,"13,3",-0.5,344.7,0.65,32.17,29.04,4.22
30204,2018-08-21 13:10:39,"13,3",-0.2,344.2,1.18,32.34,28.47,4.21
30226,2018-08-21 13:32:40,"13,3",-0.2,347.5,2.09,33.25,26.34,4.21
30266,2018-08-21 14:12:42,"13,3",-0.1,339.7,0.72,35.59,24.13,4.21
30268,2018-08-21 14:14:42,"13,3",-0.1,339.7,0.78,35.79,24.29,4.21
30284,2018-08-21 14:30:43,"13,3",-0.3,333.0,1.83,35.36,23.29,4.21
30286,2018-08-21 14:32:43,"13,3",-0.1,331.8,2.03,35.43,23.26,4.21
30316,2018-08-21 15:02:44,"13,3",-0.2,315.5,0.52,37.32,20.81,4.21
30320,2018-08-21 15:06:44,"13,3",0.0,316.6,2.09,37.07,21.21,4.21
30326,2018-08-21 15:12:44,"13,3",0.0,310.4,2.94,36.6,21.86,4.22
30330,2018-08-21 15:16:45,"13,3",0.1,308.2,3.14,36.77,20.96,4.22
30344,2018-08-21 15:30:45,"13,3",-0.2,301.8,1.5,37.27,20.01,4.21
30354,2018-08-21 15:40:45,"13,3",0.0,299.0,1.31,37.5,19.94,4.22
30368,2018-08-21 15:54:46,"13,3",-0.1,230.3,2.03,38.56,18.24,4.22
30370,2018-08-21 15:56:46,"13,3",-0.2,196.3,1.5,38.44,18.46,4.21
30380,2018-08-21 16:06:46,"13,3",-0.2,48.6,1.96,39.06,17.42,4.22
30412,2018-08-21 16:38:47,"13,3",-0.3,45.7,1.31,39.11,15.48,4.21
30416,2018-08-21 16:42:47,"13,3",-0.3,48.5,1.57,39.56,17.06,4.23
30418,2018-08-21 16:44:47,"13,3",0.0,50.5,2.55,39.42,17.24,4.21
30430,2018-08-21 16:56:48,"13,3",-0.3,58.7,2.61,38.68,17.01,4.22
30436,2018-08-21 17:02:48,"13,3",0.3,52.9,1.37,38.85,16.55,4.22
30442,2018-08-21 17:08:48,"13,3",-0.3,46.2,3.72,38.62,17.32,4.22
30454,2018-08-21 17:20:48,"13,3",17.9,41.4,1.57,37.43,17.75,4.22
30462,2018-08-21 17:28:49,"13,3",-0.2,49.3,1.5,37.99,16.97,4.22
30476,2018-08-21 17:42:49,"13,3",-0.4,52.2,1.89,37.66,17.96,4.21
30478,2018-08-21 17:44:49,"13,3",-0.5,56.8,3.2,37.99,17.44,4.22
30490,2018-08-21 17:56:50,"13,3",-0.2,65.7,3.33,37.96,16.66,4.21
30502,2018-08-21 18:08:50,"13,3",-0.3,87.1,2.16,38.63,16.31,4.21
30504,2018-08-21 18:10:50,"13,3",-0.3,87.0,3.14,38.72,16.08,4.21
30512,2018-08-21 18:18:50,"13,3",0.0,91.2,2.94,38.5,15.99,4.22
30520,2018-08-21 18:26:51,"13,3",-0.1,77.5,3.92,37.58,17.45,4.22
30524,2018-08-21 18:30:51,"13,3",-0.1,72.0,3.07,37.14,17.93,4.22
30590,2018-08-21 19:36:53,"13,3",-13.8,18.8,3.72,36.21,17.73,4.21
30602,2018-08-21 19:48:53,"13,3",15.9,16.7,1.57,35.8,17.48,4.21
30614,2018-08-21 20:00:54,"13,3",-14.0,14.6,1.5,35.72,17.55,4.22
30618,2018-08-21 20:04:54,"13,3",15.9,14.0,2.81,35.44,17.8,4.23
30630,2018-08-21 20:16:54,"13,3",14.9,11.5,1.89,34.9,18.19,4.21
30632,2018-08-21 20:18:55,"13,3",-13.6,11.1,1.83,34.84,18.34,4.23
30638,2018-08-21 20:24:55,"13,3",-13.5,9.7,1.83,34.69,18.49,4.21
30640,2018-08-21 20:26:55,"13,3",-13.7,8.9,0.26,34.63,18.71,4.21
30644,2018-08-21 20:30:55,"13,3",-13.5,7.6,1.76,34.49,18.74,4.22
30650,2018-08-21 20:36:56,"13,3",-13.8,6.1,1.5,34.01,19.36,4.21
30652,2018-08-21 20:38:56,"13,3",-13.3,5.5,0.52,33.89,19.58,4.21
30684,2018-08-21 21:10:58,"13,3",-13.8,0.3,1.7,32.33,21.9,4.21
30690,2018-08-21 21:16:58,"13,3",-13.7,-0.1,1.57,32.35,22.12,4.21
30732,2018-08-21 21:59:02,"13,3",-13.6,-0.2,0.85,30.79,24.03,4.2
30736,2018-08-21 22:03:02,"13,3",-13.9,-0.3,0.46,30.69,24.09,4.2
30738,2018-08-21 22:05:02,"13,3",-13.6,-0.2,1.11,30.66,24.28,4.21
30742,2018-08-21 22:09:03,"13,3",-13.5,-0.2,1.44,30.65,24.02,4.21
30750,2018-08-21 22:17:04,"13,3",-13.7,-0.2,1.5,30.35,24.03,4.2
30758,2018-08-21 22:25:04,"13,3",-13.6,-0.5,0.26,30.07,24.27,4.2
30772,2018-08-21 22:39:06,"13,3",-13.8,-0.2,0.33,29.8,24.84,4.21
30774,2018-08-21 22:41:06,"13,3",-13.6,-0.5,0.39,29.7,25.28,4.2
30776,2018-08-21 22:43:06,"13,3",-13.5,-0.4,0.26,29.67,25.27,4.2
30782,2018-08-21 22:49:07,"13,3",-13.7,-0.3,1.63,29.42,25.62,4.2
30788,2018-08-21 22:55:07,"13,3",-13.8,-0.3,0.59,29.25,25.54,4.19
30790,2018-08-21 22:57:07,"13,3",-13.6,-0.4,1.31,29.22,25.83,4.21
30802,2018-08-21 23:09:08,"13,3",-13.8,-0.3,-0.33,28.98,25.81,4.2
30808,2018-08-21 23:15:09,"13,3",-13.6,-0.3,1.5,28.79,26.45,4.2
30816,2018-08-21 23:23:10,"13,3",-13.5,-0.1,0.07,28.43,26.9,4.19
30818,2018-08-21 23:25:10,"13,3",-13.7,-0.4,0.52,28.4,26.72,4.19
30820,2018-08-21 23:27:10,"13,3",-13.7,-0.3,0.59,28.35,27.0,4.19
30826,2018-08-21 23:33:11,"13,3",-13.8,-0.4,0.72,28.25,26.78,4.19
30828,2018-08-21 23:35:11,"13,3",-13.6,-0.5,0.72,28.21,26.45,4.2
30832,2018-08-21 23:39:12,"13,3",-13.7,-0.5,1.5,27.95,26.86,4.19
30838,2018-08-21 23:45:12,"13,3",-13.6,-0.3,0.52,27.59,27.74,4.19
30848,2018-08-21 23:55:13,"13,3",-13.7,-0.2,1.83,26.91,28.16,4.19
30856,2018-08-22 00:03:14,"13,3",-13.3,-0.3,1.05,26.68,28.46,4.19
30872,2018-08-22 00:19:16,"13,3",-13.7,-0.5,0.0,26.44,28.84,4.19
30884,2018-08-22 00:31:18,"13,3",-13.7,-0.2,0.85,26.17,30.03,4.19
30886,2018-08-22 00:33:18,"13,3",-13.8,-0.3,0.59,26.06,29.99,4.19
30920,2018-08-22 01:07:22,"13,3",-13.5,-0.1,0.39,25.57,30.51,4.19
30928,2018-08-22 01:15:23,"13,3",-13.8,-0.3,0.91,25.43,31.14,4.19
30930,2018-08-22 01:17:23,"13,3",-13.5,-0.1,0.59,25.32,30.99,4.19
30934,2018-08-22 01:21:24,"13,3",-13.7,0.0,1.18,25.21,31.54,4.19
30944,2018-08-22 01:31:25,"13,3",-13.7,-0.3,1.37,24.36,33.22,4.18
30982,2018-08-22 02:09:30,"13,3",-13.7,-0.3,2.03,23.34,36.93,4.18
30988,2018-08-22 02:15:31,"13,3",-13.8,-0.1,1.7,23.17,37.8,4.17
30994,2018-08-22 02:21:32,"13,3",-13.5,-0.2,0.26,23.01,38.26,4.18
31002,2018-08-22 02:29:33,"13,3",-13.6,-0.5,0.0,23.01,37.62,4.18
31010,2018-08-22 02:37:34,"13,3",-13.5,-0.3,0.65,22.93,37.47,4.18
31012,2018-08-22 02:39:34,"13,3",-13.7,-0.2,-0.07,22.91,37.78,4.17
31016,2018-08-22 02:43:35,"13,3",-13.8,-0.3,0.33,22.96,37.37,4.17
31018,2018-08-22 02:45:35,"13,3",-13.8,-0.4,0.65,22.98,37.38,4.18
31024,2018-08-22 02:51:36,"13,3",-13.6,-0.2,1.24,22.88,37.57,4.18
31038,2018-08-22 03:05:38,"13,3",-13.7,-0.3,-0.07,22.28,39.14,4.17
31046,2018-08-22 03:13:39,"13,3",-13.6,-0.3,0.59,22.25,39.67,4.17
31072,2018-08-22 03:39:43,"13,3",-13.8,-0.5,1.89,21.6,42.08,4.17
31076,2018-08-22 03:43:43,"13,3",-13.5,-0.4,0.33,21.26,41.28,4.17
31082,2018-08-22 03:49:44,"13,3",-13.6,-0.1,1.05,20.36,43.13,4.17
31092,2018-08-22 03:59:46,"13,3",-13.7,-0.6,1.18,20.45,44.55,4.18
31094,2018-08-22 04:01:46,"13,3",-13.7,-0.3,1.7,20.58,43.78,4.17
31104,2018-08-22 04:11:47,"13,3",-13.6,-0.3,0.59,20.62,43.19,4.17
31114,2018-08-22 04:21:49,"13,3",-13.5,-0.3,1.18,20.73,42.38,4.17
31122,2018-08-22 04:29:50,"13,3",-13.6,-0.4,0.91,20.54,42.75,4.17
31132,2018-08-22 04:39:52,"13,3",-13.7,-0.3,1.37,20.3,44.73,4.17
31134,2018-08-22 04:41:52,"13,3",-13.6,-0.4,1.63,20.28,44.89,4.17
31150,2018-08-22 04:57:54,"13,3",-13.6,-0.3,1.5,20.4,45.03,4.17
31152,2018-08-22 04:59:55,"13,3",-13.7,-0.1,0.98,20.4,44.9,4.17
31156,2018-08-22 05:03:55,"13,3",-13.7,-0.1,1.05,20.26,44.85,4.17
31162,2018-08-22 05:09:56,"13,3",-13.6,-0.2,-0.13,20.07,45.51,4.16
31164,2018-08-22 05:11:56,"13,3",-13.7,-0.3,1.11,20.02,45.64,4.16
31168,2018-08-22 05:15:57,"13,3",-13.7,-0.3,0.98,19.72,45.86,4.16
31176,2018-08-22 05:23:58,"13,3",-13.8,-0.4,1.44,19.58,47.74,4.15
31190,2018-08-22 05:38:00,"13,3",-13.5,-0.3,0.98,19.8,46.64,4.16
31192,2018-08-22 05:40:01,"13,3",-13.7,-0.4,0.78,19.78,46.42,4.16
31200,2018-08-22 05:48:02,"13,3",-13.7,-0.3,0.59,19.59,47.13,4.17
31202,2018-08-22 05:50:02,"13,3",-13.6,0.0,-0.07,19.6,48.42,4.15
31212,2018-08-22 06:00:04,"13,3",-13.3,-0.3,0.59,19.28,47.61,4.15
31220,2018-08-22 06:08:05,"13,3",-13.9,0.0,0.0,19.22,47.66,4.16
31230,2018-08-22 06:18:07,"13,3",-13.9,-0.1,0.33,19.01,49.3,4.15
31234,2018-08-22 06:22:07,"13,3",-13.7,-0.1,1.44,18.77,50.05,4.15
31248,2018-08-22 06:36:09,"13,3",-13.9,0.0,0.72,18.72,50.71,4.15
31250,2018-08-22 06:38:10,"13,3",-13.5,-0.3,1.37,18.51,50.65,4.16
31260,2018-08-22 06:48:11,"13,3",-13.6,-0.4,1.05,18.76,50.12,4.16
31266,2018-08-22 06:54:12,"13,3",-13.7,0.0,0.07,18.95,49.32,4.15
31274,2018-08-22 07:02:14,"13,3",-13.7,-0.3,0.78,18.97,49.54,4.15
31278,2018-08-22 07:06:14,"13,3",-13.6,-0.3,1.11,19.0,49.74,4.15
31280,2018-08-22 07:08:15,"13,3",-13.6,-0.4,0.65,18.9,50.36,4.15
31284,2018-08-22 07:12:15,"13,3",-13.9,-0.5,0.13,18.86,50.22,4.15
31294,2018-08-22 07:22:17,"13,3",-13.7,-0.1,1.44,18.76,51.09,4.15
31308,2018-08-22 07:36:19,"13,3",-13.7,1.0,1.5,18.39,53.22,4.16
31312,2018-08-22 07:40:20,"13,3",-13.8,1.5,1.24,18.3,53.08,4.15
31314,2018-08-22 07:42:20,"13,3",-13.7,1.5,1.44,18.27,53.7,4.15
31328,2018-08-22 07:56:22,"13,3",-13.7,8.5,0.91,18.14,53.83,4.15
31336,2018-08-22 08:04:24,"13,3",-13.8,14.1,0.85,18.18,54.67,4.15
31342,2018-08-22 08:10:25,"13,3",13.9,12.4,0.65,18.15,56.91,4.15
31346,2018-08-22 08:14:25,"13,3",13.9,23.9,0.85,18.2,55.86,4.15
31360,2018-08-22 08:28:28,"13,3",14.1,29.2,1.11,18.82,57.53,4.15
31370,2018-08-22 08:38:29,"13,3",14.9,23.9,1.18,18.94,59.91,4.16
31374,2018-08-22 08:42:30,"13,3",14.0,24.3,0.39,18.96,59.23,4.16
31386,2018-08-22 08:54:32,"13,3",14.0,26.5,0.52,19.1,57.84,4.15
31390,2018-08-22 08:58:32,"13,3",13.9,29.7,0.85,19.14,57.97,4.15
31394,2018-08-22 09:02:33,"13,3",61.1,80.4,1.11,19.18,57.43,4.17
31398,2018-08-22 09:06:34,"13,3",73.0,91.8,1.7,19.32,57.72,4.18
31402,2018-08-22 09:10:34,"13,3",32.7,52.5,0.91,19.48,56.69,4.17
31414,2018-08-22 09:22:36,"13,3",30.2,49.5,1.37,19.8,55.88,4.17
31442,2018-08-22 09:50:40,"13,3",43.0,61.4,1.37,20.52,54.1,4.17
31444,2018-08-22 09:52:40,"13,3",43.8,62.8,0.59,20.56,54.39,4.18
31460,2018-08-22 10:08:43,"13,3",51.0,71.2,1.63,21.17,52.95,4.19
31502,2018-08-22 10:50:48,"13,3",52.0,98.0,1.05,22.95,46.22,4.21
31504,2018-08-22 10:52:48,"13,3",47.0,118.0,1.05,22.99,46.29,4.21
31514,2018-08-22 11:02:49,"13,3",52.0,71.6,2.16,22.9,46.63,4.21
31516,2018-08-22 11:04:50,"13,3",53.9,71.7,1.63,22.95,45.86,4.21
31520,2018-08-22 11:08:50,"13,3",44.6,74.2,1.05,23.14,45.52,4.21
31528,2018-08-22 11:16:51,"13,3",33.6,99.1,0.65,23.37,45.38,4.21
31532,2018-08-22 11:20:52,"13,3",23.0,310.2,1.37,23.46,45.23,4.21
31540,2018-08-22 11:28:53,"13,3",24.6,309.0,0.72,24.44,42.36,4.21
31544,2018-08-22 11:32:53,"13,3",24.4,316.3,0.72,24.95,41.64,4.21
31546,2018-08-22 11:34:53,"13,3",23.7,321.2,0.78,25.15,40.72,4.21
31552,2018-08-22 11:40:54,"13,3",22.1,320.5,0.2,25.49,40.22,4.21
31554,2018-08-22 11:42:54,"13,3",22.4,320.2,1.18,25.64,39.96,4.21
31564,2018-08-22 11:52:55,"13,3",20.9,318.6,0.13,26.22,38.32,4.22
31568,2018-08-22 11:56:55,"13,3",18.3,324.3,2.61,26.64,37.81,4.21
31574,2018-08-22 12:02:56,"13,3",16.5,328.9,1.76,27.15,36.27,4.21
31578,2018-08-22 12:06:56,"13,3",16.3,325.5,0.33,27.4,36.22,4.21
31584,2018-08-22 12:12:57,"13,3",15.7,331.2,0.78,27.72,35.56,4.21
31592,2018-08-22 12:20:57,"13,3",14.9,332.0,0.59,28.26,33.64,4.22
31600,2018-08-22 12:28:58,"13,3",13.4,333.0,1.11,28.88,32.92,4.21
31608,2018-08-22 12:36:59,"13,3",-0.3,329.2,1.7,29.58,31.35,4.21
31614,2018-08-22 12:42:59,"13,3",0.0,336.5,1.05,29.87,29.9,4.21
31622,2018-08-22 12:51:00,"13,3",-0.2,341.9,0.91,30.68,27.69,4.21
31630,2018-08-22 12:59:00,"13,3",-0.1,348.3,1.05,30.57,27.93,4.21
31664,2018-08-22 13:33:02,"13,3",-0.1,343.3,1.7,31.76,26.08,4.21
31676,2018-08-22 13:45:03,"13,3",-0.3,375.6,2.03,32.84,24.98,4.22
31680,2018-08-22 13:49:03,"13,3",12.9,236.4,0.52,33.33,24.27,4.22
31684,2018-08-22 13:53:03,"13,3",-0.1,258.2,0.46,33.43,24.09,4.21
31692,2018-08-22 14:01:04,"13,3",13.4,110.4,1.44,33.08,24.7,4.22
31704,2018-08-22 14:13:04,"13,3",-0.3,371.2,1.63,33.82,23.34,4.22
31716,2018-08-22 14:25:05,"13,3",-0.2,295.4,1.89,35.24,22.12,4.21
31726,2018-08-22 14:35:06,"13,3",-0.2,338.3,1.5,35.23,21.4,4.21
31734,2018-08-22 14:43:06,"13,3",-0.3,325.4,0.07,35.74,20.22,4.21
31742,2018-08-22 14:51:06,"13,3",-0.1,321.3,1.63,36.39,19.12,4.21
31766,2018-08-22 15:15:07,"13,3",-0.2,307.1,2.61,37.62,17.65,4.21
31786,2018-08-22 15:35:07,"13,3",-0.2,293.9,0.78,38.92,16.33,4.23
31818,2018-08-22 16:07:08,"13,3",-0.3,58.5,1.37,39.05,16.37,4.21
31840,2018-08-22 16:29:08,"13,3",-0.2,61.9,1.89,39.83,15.44,4.22
31844,2018-08-22 16:33:09,"13,3",-0.2,63.6,0.78,39.94,15.91,4.21
31864,2018-08-22 16:53:09,"13,3",-0.1,76.6,1.89,37.33,17.56,4.21
31904,2018-08-22 17:33:11,"13,3",14.9,42.0,1.7,35.52,22.62,4.22
31914,2018-08-22 17:43:11,"13,3",12.3,39.2,2.81,35.5,40.92,4.23
31916,2018-08-22 17:45:11,"13,3",-0.2,41.6,1.76,34.92,33.06,4.22
31922,2018-08-22 17:51:12,"13,3",-0.2,48.6,1.57,33.85,32.86,4.22
31934,2018-08-22 18:03:12,"13,3",-0.2,56.4,1.89,33.26,24.57,4.23
31944,2018-08-22 18:13:13,"13,3",-0.2,60.4,3.79,32.33,26.64,4.22
31950,2018-08-22 18:19:13,"13,3",-0.2,93.2,3.79,32.34,26.86,4.22
31956,2018-08-22 18:25:14,"13,3",-0.1,53.1,2.03,32.23,26.85,4.22
31982,2018-08-22 18:51:16,"13,3",-13.8,29.3,2.68,31.18,27.76,4.21
31990,2018-08-22 18:59:16,"13,3",-13.6,21.3,2.29,31.06,29.2,4.23
31994,2018-08-22 19:03:17,"13,3",-13.7,18.1,3.07,30.88,28.65,4.23
31996,2018-08-22 19:05:17,"13,3",14.7,16.6,2.09,30.71,29.21,4.22
32000,2018-08-22 19:09:17,"13,3",-13.8,14.0,4.44,30.57,29.2,4.22
32006,2018-08-22 19:15:18,"13,3",-13.7,10.7,2.68,30.24,28.38,4.23
32018,2018-08-22 19:27:19,"13,3",14.5,7.4,2.42,29.42,39.98,4.22
32020,2018-08-22 19:29:19,"13,3",-13.5,7.1,3.14,29.15,41.62,4.22
32032,2018-08-22 19:41:20,"13,3",-13.5,5.4,1.7,27.02,52.35,4.21
32042,2018-08-22 19:51:22,"13,3",-13.8,5.0,2.42,26.2,52.72,4.22
32050,2018-08-22 19:59:22,"13,3",-13.6,4.3,2.29,26.05,48.0,4.21
32079,2018-08-22 20:28:26,"13,3",-14.3,2.3,3.14,23.52,53.77,4.21
32092,2018-08-22 20:41:28,"13,3",-13.6,1.4,3.07,24.14,47.76,4.21
32094,2018-08-22 20:43:28,"13,3",-13.5,1.5,1.76,24.39,46.62,4.21
32096,2018-08-22 20:45:28,"13,3",-13.5,1.3,0.78,24.62,48.08,4.21
32104,2018-08-22 20:53:29,"13,3",-13.7,0.6,1.89,24.4,51.72,4.2
32110,2018-08-22 20:59:30,"13,3",-13.7,0.2,1.57,24.08,53.73,4.21
32118,2018-08-22 21:07:31,"13,3",-13.7,0.0,0.85,23.82,54.66,4.2
32138,2018-08-22 21:27:34,"13,3",-14.0,0.0,1.05,24.56,52.63,4.19
32140,2018-08-22 21:29:35,"13,3",-14.0,-0.3,1.44,24.5,48.75,4.2
32142,2018-08-22 21:31:35,"13,3",-13.6,0.0,0.98,24.58,46.61,4.2
32144,2018-08-22 21:33:35,"13,3",-13.6,-0.2,0.65,24.69,47.8,4.21
32172,2018-08-22 22:01:39,"13,3",-13.6,-0.3,1.37,24.6,43.51,4.19
32188,2018-08-22 22:17:41,"13,3",-13.8,-0.4,4.25,23.88,49.7,4.2
32190,2018-08-22 22:19:41,"13,3",-14.0,-0.3,3.85,23.87,49.92,4.21
32198,2018-08-22 22:27:43,"13,3",-13.6,-0.2,4.51,24.02,49.1,4.2
32202,2018-08-22 22:31:43,"13,3",-13.5,-0.4,4.05,24.03,49.36,4.19
32222,2018-08-22 22:51:46,"13,3",-13.6,-0.4,3.46,23.46,52.0,4.2
32234,2018-08-22 23:03:47,"13,3",-13.7,-0.2,2.22,23.26,52.39,4.19
